0,1
2,7021
10,19488
65,4330
69,12304
81,1754
87,27321
110,31818
113,14835
121,48
167,28024
185,19008
188,9077
194,11767
200,6685
222,6820
236,15129
267,33038
275,9465
275,15768
280,29768
295,18944
295,19696
295,20585
297,14906
311,18821
311,18944
314,3877
325,25104
331,12657
334,27944
341,6380
341,11369
408,32327
412,9475
415,6323
423,31425
429,23212
451,22280
458,4487
501,495
502,15685
518,27321
521,6327
532,32021
539,29266
539,34611
569,10920
580,29768
588,8095
588,9197
588,20669
588,22635
588,24123
602,8542
615,14532
619,31234
620,7482
633,266
675,4263
687,33579
701,25389
703,14080
703,14133
703,17333
707,8753
734,31364
734,33181
753,15960
759,3855
812,22936
825,27679
853,27178
861,21316
862,26808
863,2582
865,10804
866,5351
875,26249
892,8824
892,8957
892,13267
892,13272
892,16690
892,22771
892,27722
892,28103
892,32296
902,3739
913,13068
913,19729
913,21711
934,11765
957,12017
957,30573
958,10491
975,960
975,8472
975,9061
975,10718
975,27125
975,32910
980,21145
983,14139
983,21686
986,26277
1009,8909
1009,25803
1044,9820
1046,28757
1068,13833
1082,22317
1082,28721
1084,19728
1090,5629
1090,9776
1104,1933
1107,21376
1126,2165
1126,11772
1126,20903
1126,26604
1126,27668
1126,31386
1127,14441
1129,274
1129,4649
1129,5361
1129,12505
1148,4408
1164,12535
1164,13797
1164,17751
1164,20903
1164,28218
1164,29078
1166,118
1166,641
1166,1217
1166,5025
1166,9884
1166,13848
1166,13859
1166,20278
1166,20636
1166,28591
1166,28910
1166,33043
1166,34706
1174,3315
1176,2982
1176,13465
1176,28943
1176,30387
1176,30639
1176,31697
1183,17648
1185,11013
1199,21124
1219,7431
1227,27632
1238,7296
1245,32714
1246,11470
1246,14080
1246,14133
1246,32894
1253,10483
1255,21217
1273,18580
1280,836
1285,2984
1285,6439
1285,19696
1285,21011
1287,5900
1298,22206
1313,16430
1322,10043
1330,1795
1334,11969
1349,11090
1357,23026
1357,24123
1375,32436
1407,6729
1407,17945
1407,33682
1408,6020
1425,21655
1447,7481
1447,10166
1447,20591
1448,18311
1462,32297
1463,13479
1464,28244
1477,6020
1491,13465
1495,5285
1506,13289
1529,23026
1530,21613
1536,21419
1560,3076
1563,20278
1578,3515
1578,33720
1585,29856
1586,11778
1586,12535
1586,14035
1586,17751
1586,20903
1586,23106
1586,28218
1586,29078
1607,30822
1609,24175
1612,8455
1612,15994
1622,22476
1637,7702
1637,13045
1637,15472
1637,20300
1650,13365
1650,15016
1650,32681
1650,32837
1658,6406
1660,26855
1672,20911
1672,22185
1672,27622
1674,26467
1674,32736
1675,17791
1689,12435
1691,21121
1708,9098
1715,8965
1724,26247
1730,13
1730,7043
1730,8204
1730,9828
1730,11175
1730,14324
1730,16242
1730,17035
1730,20056
1730,20454
1730,21375
1730,21417
1730,23843
1730,24565
1730,25811
1731,20034
1734,20851
1743,9743
1752,26442
1754,2984
1754,6439
1754,19696
1754,21011
1754,26631
1769,3799
1778,4385
1778,30605
1780,7934
1796,24831
1796,27314
1809,20229
1817,11659
1840,2984
1840,6439
1840,19696
1840,21011
1844,33599
1846,24401
1871,11941
1876,19995
1883,19120
1896,10745
1908,9376
1915,31393
1937,5488
1945,17045
1946,12535
1946,17564
1946,28591
1948,9021
1961,3052
1961,6192
1961,12572
1961,13365
1961,24770
1961,24840
1961,27977
1975,23278
1987,6724
2013,12377
2017,31629
2021,20966
2021,21061
2023,17603
2063,9074
2067,22536
2068,10531
2073,6758
2097,31331
2101,21331
2113,5334
2120,2082
2130,23642
2144,14585
2146,32492
2174,24548
2184,27782
2190,12003
2200,19656
2204,25382
2223,7630
2248,1982
2261,960
2261,8472
2261,9061
2261,9174
2261,10718
2261,13271
2261,22361
2261,27125
2261,32910
2263,9409
2267,10841
2267,15016
2267,32837
2268,18953
2284,30580
2286,21216
2290,17501
2296,4973
2300,24151
2322,4965
2322,8957
2326,1359
2326,1647
2326,2191
2326,7280
2326,11470
2328,5894
2337,2489
2343,10973
2349,8999
2349,11340
2350,18100
2357,3115
2373,29912
2384,24268
2397,4803
2422,14808
2431,16552
2446,25913
2459,6754
2470,4288
2482,9032
2491,18780
2499,31456
2501,33202
2502,9889
2526,684
2526,22771
2526,27722
2536,960
2536,8472
2536,9061
2536,10718
2536,22503
2536,27125
2536,32910
2548,22917
2558,28464
2568,16875
2580,4927
2587,13160
2626,6235
2629,8435
2637,5509
2639,9514
2640,19669
2640,30463
2646,14808
2656,29106
2696,20585
2715,24406
2715,24943
2730,34409
2742,15968
2745,30270
2767,23711
2774,7775
2794,16724
2801,14105
2803,33247
2819,10024
2823,21903
2830,21175
2847,1330
2847,19436
2849,21019
2852,7431
2852,9820
2859,2603
2863,26205
2863,31331
2868,24476
2890,12557
2910,2492
2910,31234
2910,31442
2914,118
2914,836
2921,21138
2924,14916
2924,20966
2924,21061
2925,2812
2954,30396
2962,26944
2969,8115
2970,8771
2970,31331
2979,16254
2996,7809
3005,23994
3008,30086
3015,2165
3015,11772
3015,20903
3015,26604
3015,27668
3015,31386
3018,18303
3020,6029
3026,24302
3029,28746
3039,16674
3039,22023
