0,1
44,4523
76,26200
103,29426
118,5450
147,34908
213,25539
280,11018
280,16980
280,18695
280,24824
280,31715
342,30411
342,32711
401,22601
423,100
423,7045
423,27630
423,29439
472,12656
472,13450
506,10144
506,27275
506,31962
507,30447
520,2478
520,14239
542,5083
542,20468
542,28145
654,15270
654,25567
654,29566
655,3120
655,6957
655,19690
655,22111
658,12938
734,13868
734,31955
758,6172
758,6234
758,21455
758,24139
758,28587
758,34392
812,20958
875,28587
875,34392
894,11127
911,21455
911,28587
911,34392
963,5969
975,9931
1036,14462
1036,24306
1136,1589
1172,21932
1172,30385
1296,23341
1296,25012
1317,31235
1363,5696
1363,10491
1363,16780
1363,24623
1400,18436
1400,23963
1419,309
1419,16671
1419,22111
1419,31524
1419,32156
1419,33859
1419,34292
1457,1646
1492,254
1492,3899
1492,13139
1492,13844
1492,14230
1492,16805
1492,25345
1501,18575
1506,22732
1528,14069
1528,25903
1556,20159
1556,33666
1558,16323
1646,29489
1779,11127
1843,26323
1843,34898
1873,2601
1873,6820
1873,10621
1873,10980
1873,18508
1927,20607
1927,27021
1946,19045
1946,21885
1961,4523
1968,17891
2027,30837
2038,5453
2038,13649
2038,33863
2077,213
2077,1800
2077,1894
2077,6102
2077,20807
2094,2827
2094,14803
2094,18210
2094,20426
2094,25833
2094,29271
2173,9632
2211,19827
2244,5731
2275,596
2275,1414
2275,11591
2275,34499
2326,30452
2355,15152
2398,596
2398,1414
2398,11591
2441,6871
2451,639
2517,7561
2517,24393
2629,3158
2646,5717
2646,19423
2646,22429
2651,13175
2651,34781
2678,9632
2710,13868
2715,17635
2744,4714
2744,16291
2744,19377
2744,21514
2744,29035
2819,23341
2824,9638
2824,11127
2847,8305
2850,5810
2850,8654
2850,10974
2850,14409
2850,16618
2850,19158
2850,28442
2850,33066
2850,33427
2864,14360
2916,24498
2973,5969
2973,11398
2973,23823
2973,28696
3031,25806
3090,3382
3092,31793
3224,3743
3224,31783
3332,27731
3351,5463
3357,10916
3357,25345
3367,614
3367,6011
3367,27549
3416,24910
3493,213
3493,5597
3493,9494
3493,22686
3642,4564
3642,11303
3642,22113
3642,24302
3642,25262
3642,34465
3677,17547
3677,20756
3677,23824
3677,24336
3744,27465
3755,3604
3765,21057
3796,9408
3796,21076
3879,7576
3919,11409
3919,21210
3919,25806
3920,12004
3920,17547
3929,11398
3929,23823
3929,28696
3983,19207
4024,8144
4049,15237
4056,28053
4113,25272
4187,5688
4187,9694
4187,14577
4187,14716
4187,17099
4187,22109
4204,10329
4204,34499
4231,54
4280,16291
4280,19377
4346,7115
4419,10766
4419,16567
4419,20554
4419,24551
4419,33744
4491,5396
4491,7098
4491,14360
4498,25571
4600,24872
4622,29854
4630,412
4671,13308
4683,8715
4857,24872
4966,17547
4966,20756
4988,13385
5002,5453
5002,11238
5002,13649
5002,33863
5043,6025
5143,23824
5162,238
5162,1724
5162,2176
5162,2539
5162,2780
5162,5045
5162,7931
5162,9933
5162,10358
5162,12014
5162,13970
5162,14386
5162,22570
5162,23126
5162,32263
5162,34010
5162,34498
5197,639
5197,1909
5197,8394
5197,9723
5197,12936
5213,238
5213,2176
5213,2539
5213,2780
5213,5045
5213,7931
5213,9933
5213,10358
5213,12014
5213,12278
5213,13970
5213,14386
5213,22570
5213,23126
5213,30106
5213,32263
5213,34010
5213,34498
5262,16148
5329,18489
5329,25571
5329,25881
5329,28627
5329,29595
5384,21103
5424,25658
5465,12278
5465,25305
5465,28610
5465,30106
5510,33718
5538,9931
5553,22774
5553,23610
5558,2478
5580,32058
5619,8715
5619,12493
5619,17567
5619,26816
5619,32310
5650,24215
5669,213
5669,5597
5669,9494
5669,22686
5669,24585
5687,3299
5687,4286
5687,5517
5687,9829
5687,18539
5687,19874
5687,22774
5687,23610
5691,3839
5691,11559
5691,16889
5695,4343
5695,5688
5695,7300
5695,16189
5695,18456
5695,25262
5695,28009
5695,28375
5695,29921
5783,11875
5783,25305
5822,27850
5903,20807
5936,25571
5940,7922
5940,8215
5940,31759
5986,10907
5995,18464
5995,27021
6121,12933
6138,567
6138,12614
6138,30967
6163,21885
6216,13388
6272,9902
6292,7045
6292,15878
6292,16833
6292,19857
6292,30050
6369,5253
6369,10329
6369,34499
6415,8202
6415,10916
6415,15154
6415,17580
6479,11238
6633,4564
6633,4740
6633,11303
6633,19045
6633,22113
6633,24302
6633,25262
6633,32838
6633,34465
6655,22429
6656,3174
6656,8635
6656,27334
6656,29805
6763,28342
6803,6400
6811,31955
6814,1158
6814,34151
6845,9638
6845,23963
6886,5345
6886,6172
6886,24139
6890,23093
6894,11238
6997,16645
6997,24306
7021,17547
7054,24336
7076,31793
7078,21076
7171,28115
7174,2264
7201,23092
7226,11127
7239,18610
7239,24937
7249,31935
7249,33631
7267,6648
7267,7873
7267,21455
7277,50
7277,7328
7277,19783
7277,23376
7413,3273
7413,14509
7413,17635
7413,34199
7427,11409
7427,21210
7427,25806
7427,26024
7427,26341
7427,27707
7427,33023
7516,8287
7516,9931
7516,18615
7516,24498
7583,5688
7583,7772
7636,20468
7636,28145
7703,8217
7704,23963
7704,27342
7764,11018
7764,31715
7863,6839
7863,17109
7873,25903
7873,30476
7912,11636
7922,6039
7922,13561
7922,18743
7922,30794
7922,30968
7922,31885
7922,33520
7922,33718
7944,17891
7944,21504
7944,34869
8025,23126
8286,5297
8286,9672
8286,19697
8286,25807
8286,28733
8318,1105
8388,33087
8397,4498
8397,5126
8397,5329
8397,5936
8397,10628
8397,11762
8397,14421
8397,14501
8397,14929
8397,17604
8397,17964
8397,18489
8397,20670
8397,25010
8397,25024
8397,25571
8397,25662
8397,25881
8397,27046
8397,27456
8397,28377
8397,28627
8397,29595
8397,30081
8397,33773
8397,34593
8422,1800
8422,3299
8422,4286
8422,4498
8422,5301
8422,5329
8422,5936
8422,5975
8422,6382
8422,8215
8422,9632
8422,10628
8422,11762
8422,14421
8422,14929
8422,17964
8422,18539
8422,19874
8422,20901
8422,22774
8422,23610
8422,24872
8422,25571
8422,25662
8422,28377
8422,29265
8422,29595
8422,33773
8422,34593
8472,19642
8518,24306
8530,11073
8532,7748
8532,8901
8532,16780
8532,21362
8532,22774
8532,26980
8532,31915
8598,34908
8638,3722
8670,9931
8670,28342
8708,28031
8725,8144
8725,13627
8725,19069
8725,22686
8771,7074
8771,29645
8771,31885
8774,28587
8774,34392
8796,25430
8813,2678
8852,22863
8871,21584
8899,7401
8899,17156
8899,22447
8899,27351
8899,29271
8929,9042
8965,29725
9029,4086
9082,4928
9101,27698
9149,5450
9149,9632
9149,23112
9187,17226
9271,3158
9271,19207
9300,26905
9346,24299
9351,12758
9351,14797
9351,30309
9351,33740
9561,16279
9561,27074
9561,31228
9563,26905
9686,23266
9731,5345
9731,22749
9737,27698
9741,15878
9741,24306
9741,33740
9803,16573
9803,30050
9819,28097
