0,1
52,21747
59,19985
62,31783
63,17527
69,18344
79,29354
90,33654
93,26057
95,31435
110,14405
118,23654
124,20873
126,12245
130,4799
148,19547
155,2995
167,26376
172,2853
182,10225
185,7263
189,17036
195,25546
200,11027
211,33326
216,12732
222,10382
229,31226
237,15370
237,28986
250,7596
253,5983
261,4458
269,7451
280,16980
280,31715
287,14365
297,11333
302,33526
303,21896
306,19770
314,14276
322,3245
325,9854
327,28871
351,4320
351,27341
351,30552
360,18997
370,10426
377,12520
384,6172
385,33852
408,24911
411,15891
416,10948
425,5435
432,11738
441,19600
442,17874
458,31369
461,10485
462,31152
485,14108
501,28833
521,20723
525,25560
526,12450
526,20296
535,31396
539,22798
563,641
569,17092
573,30450
577,25952
578,9946
588,15471
589,16097
590,20765
595,20994
602,11144
615,2588
619,9247
627,3176
627,13472
646,9638
654,15270
654,25567
654,29566
666,20420
675,33614
685,20417
685,22460
687,27676
694,26446
701,8358
707,5184
708,12128
717,30160
741,34025
750,29726
791,8171
793,19104
801,20145
802,9094
812,27061
814,19506
838,10226
857,16230
861,30880
863,7391
864,11666
865,135
865,10160
866,11986
867,16168
875,20480
883,18514
890,5842
902,27826
904,17025
907,30520
939,11224
949,31706
958,1249
967,10649
970,18746
977,17965
986,14893
986,22290
988,31182
1007,2145
1009,14947
1017,34211
1024,32049
1044,1000
1046,13663
1074,26726
1082,16206
1090,33913
1099,30505
1107,13450
1118,14265
1134,33928
1143,11010
1183,6860
1185,26391
1193,8927
1199,21758
1226,9990
1227,12661
1227,15721
1231,5015
1235,12446
1242,27881
1248,24409
1250,816
1253,8696
1255,20111
1272,2878
1273,1367
1296,25012
1313,31547
1325,1773
1344,28235
1349,7783
1349,25455
1350,26528
1355,26236
1359,17768
1386,31886
1387,840
1397,14086
1406,19649
1412,27443
1425,15019
1447,12002
1449,17677
1457,7059
1463,28106
1464,28735
1470,30770
1471,26505
1473,9500
1478,18278
1479,13248
1485,15256
1485,26984
1500,6287
1506,32445
1522,11815
1530,30109
1533,32715
1541,15111
1549,23157
1560,21203
1563,3201
1590,29155
1595,17127
1596,19675
1611,2460
1611,22295
1616,2889
1621,12239
1622,3170
1653,16922
1713,11965
1721,16285
1723,19037
1724,22214
1728,13412
1731,46
1734,7519
1735,26220
1743,34772
1752,4447
1753,4222
1760,21979
1761,5490
1761,14992
1763,14874
1774,33481
1778,24176
1778,25451
1780,6377
1785,1052
1797,2216
1818,18081
1819,16711
1822,3010
1822,15261
1840,19037
1843,26323
1843,34898
1846,8350
1864,10097
1871,14021
1876,33593
1882,1120
1883,33993
1894,25583
1896,30369
1898,9591
1898,23270
1908,12927
1913,15293
1915,3775
1915,16786
1919,19517
1920,10253
1920,13177
1927,20607
1930,17398
1936,454
1937,25292
1948,14311
1949,1170
1975,1366
1975,32490
2001,34745
2004,18266
2013,10602
2021,4149
2026,16677
2026,31556
2027,30837
2063,17621
2067,1920
2068,12136
2073,23012
2096,22428
2098,22491
2113,10453
2119,6860
2120,10252
2129,29489
2184,3449
2187,27158
2200,25715
2204,27968
2205,1496
2206,4307
2217,18789
2219,24721
2223,18003
2236,2739
2237,5741
2239,7961
2261,33982
2263,7778
2286,26672
2290,183
2298,299
2302,19519
2303,27606
2312,3219
2316,9558
2326,30452
2350,22178
2357,3564
2397,9209
2398,1414
2401,17548
2401,33677
2416,10195
2417,31714
2431,29985
2442,27121
2446,13045
2459,23889
2478,15219
2491,28554
2501,13231
2524,21327
2529,11793
2548,23331
2558,16943
2568,3271
2571,18223
2577,12543
2616,9532
2626,22803
2629,12157
2646,19423
2646,31284
2647,11175
2660,17638
2668,21603
2669,30352
2684,19815
2700,8165
2709,27881
2726,4887
2742,23100
2760,18132
2762,23492
2767,20107
2774,1435
2808,34312
2813,19042
2818,34410
2830,28887
2834,11666
2887,15872
2901,4211
2914,7583
2921,31961
2954,9303
2955,10209
2962,27746
2972,4889
2972,20131
2981,6378
2996,12777
2996,14838
3008,10142
3020,12939
3022,16022
3027,29318
3034,10792
3045,21641
3050,8036
3051,15562
3059,27870
3062,5762
3062,11822
3068,29185
3070,18098
3077,8430
3085,1583
3088,29675
3090,27574
3101,15796
3112,31634
3118,22315
3131,6847
3131,27589
3150,19087
3206,17333
3224,3743
3229,27852
3236,2699
3254,28241
3267,33287
3269,34195
3273,23879
3279,16596
3288,32808
3290,33776
3295,5023
3308,33874
3315,4760
3316,6143
3343,449
3343,13070
3344,34441
3346,34126
3354,1798
3360,33337
3370,13113
3379,33687
3383,13736
3384,1675
3386,23035
3403,9715
3407,2020
3410,29930
3413,33716
3415,13614
3418,926
3419,1684
3426,27811
3428,24899
3442,10575
3451,448
3451,28925
3460,18618
3472,33952
3480,1966
3483,26331
3506,16258
3508,13614
3509,15625
3509,31628
3516,32951
3517,33720
3526,25821
3550,19478
3565,17690
3567,17914
3568,5907
3568,28368
3573,8104
3581,21770
3593,18224
3604,9418
3605,12486
3613,9206
3626,33909
3628,4974
3634,25257
3635,3646
3635,31264
3643,5553
3648,10488
3668,34519
3670,22003
3685,12159
3685,19185
3686,31921
3707,8552
3712,20812
3714,20944
3737,22045
3776,8905
3782,1456
3790,1233
3793,26846
3801,20507
3809,27972
3819,229
3824,13750
3835,10480
3836,32417
3843,12229
3862,10665
3869,31007
3875,4528
3888,29109
3889,31540
3896,16565
3901,26302
3902,18751
3902,30164
3903,20690
3917,33668
3919,12210
3920,16196
3923,22752
3957,7769
3957,31719
3962,2893
3979,3582
3983,19207
3997,538
4001,20470
4011,1623
4011,30894
4012,25486
4031,31288
4068,6311
4081,23775
4081,33478
4086,26541
4089,15287
4120,9379
4128,5418
4138,6357
4146,1183
4149,4303
4149,25414
4156,7971
4168,22540
4169,31982
4182,3353
4187,9694
4187,14577
4187,14716
4187,17099
4195,11947
4208,1882
4213,1052
4213,3185
4215,3919
4236,18126
4252,26361
4258,18468
4268,24632
4282,17092
4295,32156
4296,26283
4310,13179
4317,11909
4320,7543
4321,5283
4322,15539
4332,12597
4337,15255
4352,21259
4373,23566
4380,30632
4383,3076
4383,14624
4393,13876
4396,11944
4399,23455
4399,23847
4419,10766
4419,24551
4422,31004
4434,4149
4443,3257
4468,18816
4477,21443
4488,12005
4491,5396
4500,3259
4508,20066
4519,12004
4532,29090
4536,12013
4551,8599
4555,23905
4558,8402
4561,34071
4572,2901
4572,30219
4584,1105
4587,17154
4588,33414
4600,24872
4603,27813
4605,19401
4605,23821
4609,7174
4610,4261
4615,29577
4619,25552
4631,3228
4632,3002
4639,32973
4640,3105
4642,8061
4655,15766
4664,9212
4668,3099
4677,8825
4681,13149
4683,8715
4705,2133
4713,25108
4714,5704
4724,26866
4725,33296
4728,13745
4731,11470
4733,29945
4734,624
4737,22893
4747,2364
4754,19631
4760,32807
4775,4503
4775,30515
4777,25067
4778,16957
4795,33461
4804,6548
4822,20412
4834,11230
4838,25672
4844,17582
4845,5121
4849,12730
4851,26200
4853,30548
4857,24872
4886,10757
4888,9881
4910,31490
4916,20451
4923,12883
4929,6658
4929,18815
4939,18252
4941,14770
4943,2408
4950,31078
4953,13914
4955,29981
4956,5228
4957,6549
4957,27032
4962,12786
4968,29745
4976,24863
4978,24791
4994,10534
5002,11238
5008,31219
5025,28235
5034,1402
5035,24546
5038,18563
5043,4464
5051,17617
5054,25413
5073,8580
5076,20752
5085,2356
5089,31820
5108,11958
5117,23570
5123,25332
5127,106
5138,13085
5149,31531
5150,236
5153,8871
5180,33918
5189,27119
5193,6183
5197,639
5197,1909
5198,4200
5199,7844
5217,10932
5230,16217
5230,29590
5230,32878
5258,17746
5260,8277
5278,9074
5280,8935
5283,29111
5287,19388
5289,2158
5290,1274
5290,6789
5298,8210
5307,32934
5311,26107
5315,15630
5327,16161
5350,6229
5363,16726
5364,31023
5365,16095
5371,31255
5405,588
5409,19959
5424,29982
5428,33563
5432,20576
5443,16516
5451,24680
5457,11991
5460,27872
5464,27299
5465,25305
5465,28610
5470,17364
5473,21307
5523,22193
5533,20082
5538,1417
5540,32179
5554,21414
5559,7479
5559,18156
5563,21459
5570,25381
5573,3862
5576,15870
5578,28387
5587,10712
5609,13003
5618,11590
5619,8715
5619,26816
5629,30533
5630,15142
5636,33498
5651,22399
5675,22086
5676,1892
5695,7300
5695,18456
5695,25224
5695,28009
5697,26680
5699,18576
5707,13007
5721,14291
5731,4338
5738,25363
5742,15853
5744,13369
5749,33459
5758,10222
5767,15731
5770,17353
5771,11349
5774,6881
5783,11875
5783,25305
5785,18054
5791,22747
5794,21369
5795,10485
5796,8
5799,24860
5800,9008
5807,20619
5816,30519
