0,1
280,16980
280,31715
654,15270
654,25567
654,29566
812,20958
1296,23341
1296,25012
1419,34292
1492,254
1492,3899
1492,13139
1492,13844
1492,14230
1492,16805
1492,25345
1843,26323
1843,34898
1927,20607
2027,30837
2275,1414
2275,34499
2326,30452
2355,15152
2398,1414
2451,639
2629,3158
2646,19423
2819,23341
2916,24498
3224,3743
3357,25345
3765,21057
3879,7576
3983,19207
4187,5688
4187,9694
4187,14577
4187,14716
4187,17099
4204,10329
4204,34499
4419,10766
4419,24551
4491,5396
4600,24872
4683,8715
4857,24872
5002,11238
5197,639
5197,1909
5197,8394
5197,12936
5465,25305
5465,28610
5619,8715
5619,12493
5619,26816
5619,32310
5669,24585
5695,4343
5695,5688
5695,7300
5695,16189
5695,18456
5695,28009
5695,28375
5695,29921
5783,11875
5783,25305
5940,7922
5940,8215
5940,31759
6121,12933
6272,9902
6292,15878
6292,16833
6292,19857
6369,10329
6369,34499
6479,11238
6803,6400
6894,11238
7201,23092
7239,18610
7239,24937
7277,50
7277,23376
7413,3273
7413,14509
7413,34199
7516,8287
7516,24498
7583,5688
7583,7772
7764,31715
7863,6839
7863,17109
8388,33087
8397,5126
8397,14421
8397,14501
8397,17604
8397,20670
8397,25010
8397,25024
8397,27046
8397,27456
8397,30081
8422,8215
8422,14421
8422,24872
8472,19642
8871,21584
8929,9042
9271,3158
9271,19207
9351,33740
9561,27074
9741,15878
9741,33740
10024,23341
10024,25012
10211,13493
10211,16544
10211,19642
10211,24469
10211,33190
10236,34499
10253,26323
10253,34898
10431,24283
10688,6497
10688,26182
11218,30153
11488,8215
11650,30153
11732,30153
12190,23850
12526,15878
12630,639
12715,7700
12715,25215
12748,29427
12927,20595
12927,31545
13302,5126
13302,14501
13302,17604
13302,20670
13302,25010
13302,25024
13302,27046
13302,27456
13302,30081
13355,22317
13355,32926
13604,9694
13604,17109
13652,7922
13652,25215
13652,31759
13754,8287
13909,10329
13909,32926
13909,34499
13985,25281
14325,34895
14327,26129
14362,33525
14808,19423
14839,6839
14876,9902
14995,8715
15238,6497
15238,28610
15392,254
15392,3899
15392,13139
15392,13844
15392,14230
15392,16805
15392,25345
15507,25215
15630,34292
15675,9553
15675,27046
15724,10329
15724,32926
15724,34499
15726,15126
16025,6497
16025,7576
16025,28610
16214,24872
16214,25215
16306,14421
16413,11875
16616,23850
16616,27074
16654,17374
16654,29813
16673,29427
16728,33740
17112,13493
17112,16544
17112,19642
17112,24469
17112,33190
17116,17109
17266,30837
17372,8715
17444,129
17447,11714
17447,22717
17447,31545
17879,254
17879,3899
17879,8638
17879,11714
17879,13139
17879,13844
17879,14230
17879,16805
17879,25345
17881,5440
17881,9000
17881,16544
17881,18610
17881,25305
17991,20595
17991,31545
19055,1414
19366,4344
19395,7054
19531,8715
19531,12493
19531,15341
19531,26816
19531,32310
19615,28610
19696,28263
19730,10063
19730,18687
19949,4343
19949,5688
19949,7300
19949,16189
19949,18456
19949,28009
19949,28375
19949,29921
20101,23394
20154,24937
20375,32926
20547,5440
20547,9000
20547,18610
20727,7500
20766,21057
21061,14421
21061,19423
21151,9553
21151,27046
21489,7444
21648,25281
21913,34895
22187,20958
22352,3273
22352,6400
22352,14509
22352,34199
22552,21156
22552,25215
22587,14716
22587,17099
22667,28263
22683,16980
22711,27353
22812,10329
22812,34499
23085,24498
23235,34430
23240,10063
23240,18687
23557,7922
23557,15270
23557,27818
23557,31759
23563,28263
23604,11238
23604,17109
24033,1909
24033,10063
24033,18687
24241,639
24241,8394
24241,12936
24763,3273
24892,3743
25022,639
25022,8394
25022,12936
25022,13493
25022,16544
25022,19642
25022,24469
25022,27728
25022,33190
25223,14985
25629,14716
25780,28263
25921,11531
26470,33525
26493,16544
26561,31715
27051,16544
27063,29427
27093,19423
27172,8215
27184,7054
27362,8394
27481,3158
27579,34898
27640,31572
28034,14421
28116,129
28116,19423
28427,885
28990,4343
28990,5688
28990,7300
28990,16189
28990,18456
28990,28009
28990,28375
28990,29921
29155,4343
29155,5688
29155,7300
29155,16189
29155,18456
29155,28009
29155,28375
29155,29921
29386,27074
29470,16980
29694,25215
29774,8715
29774,12493
29774,21584
29774,26816
29774,32310
29876,16833
29916,20595
29916,31545
29916,31572
29916,34292
30134,25305
30197,21156
30221,3743
30221,8720
30414,10766
30435,8215
30435,24872
30550,19857
30576,129
30606,8287
30645,12174
30662,129
30662,19423
30931,19523
31042,25567
31042,29566
31154,27353
31221,30153
31326,5126
31326,14501
31326,17604
31326,20670
31326,25010
31326,25024
31326,27046
31326,27456
31326,30081
31371,26100
31562,6497
31686,25281
32138,24283
32182,3273
32182,14509
32182,34199
32214,885
32214,4343
32214,5688
32214,7300
32214,16189
32214,17099
32214,18456
32214,28009
32214,28375
32214,29921
32369,7500
32415,1607
32454,5440
32454,9000
32454,18610
32509,18080
32509,28568
32747,19423
33053,12973
33053,21584
33596,14421
33629,12174
33686,6497
33734,16833
33746,24173
33814,14111
33814,25672
33935,11584
34067,6497
34067,7576
34079,6782
34165,3394
34189,23850
34468,17374
34468,29813
34707,23850
34707,24937
